-024.5084506,-070.1491985
-024.5084396,-070.1491987
-024.5084265,-070.1491990
-024.5084132,-070.1491975
-024.5084016,-070.1491940
-024.5083887,-070.1491919
-024.5083763,-070.1491912
-024.5083631,-070.1491907
-024.5083511,-070.1491895
-024.5083395,-070.1491891
-024.5083273,-070.1491876
-024.5083143,-070.1491856
-024.5083021,-070.1491824
-024.5082898,-070.1491802
-024.5082777,-070.1491781
-024.5082642,-070.1491766
-024.5082533,-070.1491771
-024.5082418,-070.1491774
-024.5082296,-070.1491772
-024.5082170,-070.1491758
-024.5082047,-070.1491755
-024.5081911,-070.1491762
-024.5081778,-070.1491748
-024.5081675,-070.1491741
-024.5081541,-070.1491717
-024.5081420,-070.1491707
-024.5081294,-070.1491693
-024.5081167,-070.1491677
-024.5081043,-070.1491668
-024.5080913,-070.1491644
-024.5080800,-070.1491628
-024.5080689,-070.1491628
-024.5080573,-070.1491633
-024.5080453,-070.1491639
-024.5080325,-070.1491645
-024.5080213,-070.1491636
-024.5080095,-070.1491641
-024.5079972,-070.1491646
-024.5079847,-070.1491655
-024.5079721,-070.1491637
-024.5079601,-070.1491608
-024.5079494,-070.1491592
-024.5079356,-070.1491588
-024.5079248,-070.1491573
-024.5079135,-070.1491549
-024.5079004,-070.1491529
-024.5078884,-070.1491514
-024.5078746,-070.1491500
-024.5078632,-070.1491471
-024.5078507,-070.1491446
-024.5078388,-070.1491437
-024.5078270,-070.1491427
-024.5078146,-070.1491430
-024.5078029,-070.1491415
-024.5077913,-070.1491397
-024.5077786,-070.1491365
-024.5077664,-070.1491362
-024.5077538,-070.1491357
-024.5077410,-070.1491348
-024.5077278,-070.1491338
-024.5077140,-070.1491333
-024.5077046,-070.1491318
-024.5076909,-070.1491315
-024.5076768,-070.1491306
-024.5076645,-070.1491290
-024.5076514,-070.1491262
-024.5076395,-070.1491236
-024.5076264,-070.1491200
-024.5076139,-070.1491165
-024.5076011,-070.1491131
-024.5075907,-070.1491107
-024.5075777,-070.1491075
-024.5075640,-070.1491059
-024.5075510,-070.1491050
-024.5075376,-070.1491036
-024.5075227,-070.1491038
-024.5075096,-070.1491016
-024.5074981,-070.1491013
-024.5074853,-070.1491002
-024.5074725,-070.1490997
-024.5074608,-070.1491004
-024.5074483,-070.1490987
-024.5074351,-070.1490965
-024.5074222,-070.1490952
-024.5074116,-070.1490931
-024.5073986,-070.1490910
-024.5073853,-070.1490906
-024.5073738,-070.1490925
-024.5073604,-070.1490931
-024.5073477,-070.1490935
-024.5073350,-070.1490923
-024.5073228,-070.1490911
-024.5073100,-070.1490907
-024.5072993,-070.1490909
-024.5072867,-070.1490899
-024.5072735,-070.1490899
-024.5072603,-070.1490902
-024.5072481,-070.1490899
-024.5072351,-070.1490897
-024.5072237,-070.1490889
-024.5072108,-070.1490886
-024.5071965,-070.1490885
-024.5071841,-070.1490887
-024.5071724,-070.1490870
-024.5071602,-070.1490864
-024.5071473,-070.1490863
-024.5071343,-070.1490855
-024.5071220,-070.1490853
-024.5071092,-070.1490856
-024.5070967,-070.1490871
-024.5070855,-070.1490880
-024.5070740,-070.1490865
-024.5070618,-070.1490866
-024.5070490,-070.1490865
-024.5070364,-070.1490860
-024.5070238,-070.1490851
-024.5070115,-070.1490841
-024.5069995,-070.1490835
-024.5069866,-070.1490829
-024.5069732,-070.1490834
-024.5069611,-070.1490838
-024.5069496,-070.1490833
-024.5069356,-070.1490830
-024.5069232,-070.1490826
-024.5069120,-070.1490813
-024.5068999,-070.1490809
-024.5068866,-070.1490814
-024.5068738,-070.1490803
-024.5068621,-070.1490824
-024.5068490,-070.1490805
-024.5068357,-070.1490796
-024.5068236,-070.1490786
-024.5068109,-070.1490783
-024.5067968,-070.1490776
-024.5067845,-070.1490771
-024.5067709,-070.1490769
-024.5067583,-070.1490749
-024.5067448,-070.1490750
-024.5067315,-070.1490775
-024.5067189,-070.1490788
-024.5067070,-070.1490800
-024.5066940,-070.1490811
-024.5066806,-070.1490828
-024.5066680,-070.1490840
-024.5066545,-070.1490839
-024.5066422,-070.1490851
-024.5066292,-070.1490872
-024.5066161,-070.1490886
-024.5066048,-070.1490878
-024.5065920,-070.1490886
-024.5065776,-070.1490902
-024.5065635,-070.1490900
-024.5065505,-070.1490879
-024.5065369,-070.1490859
-024.5065230,-070.1490837
-024.5065103,-070.1490823
-024.5064975,-070.1490796
-024.5064840,-070.1490786
-024.5064712,-070.1490785
-024.5064599,-070.1490791
-024.5064464,-070.1490770
-024.5064342,-070.1490764
-024.5064214,-070.1490766
-024.5064101,-070.1490750
-024.5064010,-070.1490745
-024.5063891,-070.1490711
-024.5063765,-070.1490700
-024.5063658,-070.1490699
-024.5063531,-070.1490698
-024.5063397,-070.1490711
-024.5063267,-070.1490697
-024.5063136,-070.1490681
-024.5063006,-070.1490676
-024.5062901,-070.1490676
-024.5062787,-070.1490662
-024.5062664,-070.1490669
-024.5062531,-070.1490662
-024.5062414,-070.1490650
-024.5062274,-070.1490631
-024.5062140,-070.1490632
-024.5062008,-070.1490631
-024.5061897,-070.1490616
-024.5061765,-070.1490608
-024.5061644,-070.1490609
-024.5061525,-070.1490620
-024.5061396,-070.1490623
-024.5061266,-070.1490632
-024.5061136,-070.1490613
-024.5061002,-070.1490603
-024.5060862,-070.1490611
-024.5060739,-070.1490627
-024.5060616,-070.1490629
-024.5060492,-070.1490621
-024.5060358,-070.1490623
-024.5060227,-070.1490605
-024.5060110,-070.1490576
-024.5060001,-070.1490550
-024.5059868,-070.1490541
-024.5059745,-070.1490544
-024.5059625,-070.1490549
-024.5059493,-070.1490548
-024.5059373,-070.1490540
-024.5059235,-070.1490527
-024.5059100,-070.1490510
-024.5058969,-070.1490491
-024.5058839,-070.1490470
-024.5058719,-070.1490445
-024.5058599,-070.1490440
-024.5058474,-070.1490434
-024.5058343,-070.1490433
-024.5058200,-070.1490425
-024.5058070,-070.1490412
-024.5057953,-070.1490392
-024.5057818,-070.1490386
-024.5057686,-070.1490392
-024.5057575,-070.1490396
-024.5057452,-070.1490387
-024.5057307,-070.1490376
-024.5057176,-070.1490361
-024.5057061,-070.1490329
-024.5056937,-070.1490293
-024.5056804,-070.1490265
-024.5056683,-070.1490251
-024.5056541,-070.1490245
-024.5056415,-070.1490234
-024.5056262,-070.1490229
-024.5056126,-070.1490219
-024.5056001,-070.1490200
-024.5055880,-070.1490195
-024.5055760,-070.1490184
-024.5055619,-070.1490169
-024.5055489,-070.1490169
-024.5055378,-070.1490176
-024.5055243,-070.1490181
-024.5055126,-070.1490177
-024.5055026,-070.1490157
-024.5054916,-070.1490151
-024.5054787,-070.1490129
-024.5054651,-070.1490124
-024.5054524,-070.1490115
-024.5054406,-070.1490087
-024.5054287,-070.1490081
-024.5054159,-070.1490082
-024.5054038,-070.1490092
-024.5053904,-070.1490106
-024.5053762,-070.1490112
-024.5053628,-070.1490083
-024.5053514,-070.1490075
-024.5053393,-070.1490087
-024.5053260,-070.1490112
-024.5053123,-070.1490114
-024.5053005,-070.1490144
-024.5052890,-070.1490136
-024.5052740,-070.1490141
-024.5052615,-070.1490134
-024.5052488,-070.1490129
-024.5052373,-070.1490124
-024.5052231,-070.1490117
-024.5052111,-070.1490109
-024.5051981,-070.1490096
-024.5051858,-070.1490086
-024.5051738,-070.1490086
-024.5051612,-070.1490076
-024.5051470,-070.1490060
-024.5051341,-070.1490058
-024.5051219,-070.1490066
-024.5051078,-070.1490084
-024.5050958,-070.1490081
-024.5050837,-070.1490082
-024.5050709,-070.1490093
-024.5050566,-070.1490091
-024.5050423,-070.1490058
-024.5050286,-070.1490036
-024.5050170,-070.1490026
-024.5050025,-070.1490018
-024.5049883,-070.1490016
-024.5049756,-070.1490015
-024.5049623,-070.1490012
-024.5049491,-070.1490015
-024.5049354,-070.1490001
-024.5049218,-070.1489979
-024.5049084,-070.1489969
-024.5048950,-070.1489966
-024.5048836,-070.1489956
-024.5048695,-070.1489947
-024.5048560,-070.1489933
-024.5048418,-070.1489926
-024.5048287,-070.1489918
-024.5048159,-070.1489902
-024.5048035,-070.1489882
-024.5047909,-070.1489859
-024.5047782,-070.1489853
-024.5047652,-070.1489848
-024.5047528,-070.1489849
-024.5047400,-070.1489851
-024.5047257,-070.1489837
-024.5047122,-070.1489822
-024.5046987,-070.1489802
-024.5046844,-070.1489783
-024.5046717,-070.1489752
-024.5046574,-070.1489731
-024.5046447,-070.1489723
-024.5046317,-070.1489718
-024.5046188,-070.1489717
-024.5046057,-070.1489723
-024.5045922,-070.1489718
-024.5045788,-070.1489681
-024.5045652,-070.1489658
-024.5045521,-070.1489636
-024.5045381,-070.1489612
-024.5045239,-070.1489609
-024.5045108,-070.1489612
-024.5044984,-070.1489609
-024.5044851,-070.1489599
-024.5044704,-070.1489598
-024.5044574,-070.1489610
-024.5044437,-070.1489616
-024.5044305,-070.1489607
-024.5044164,-070.1489600
-024.5044037,-070.1489595
-024.5043917,-070.1489593
-024.5043779,-070.1489589
-024.5043656,-070.1489605
-024.5043536,-070.1489635
-024.5043418,-070.1489616
-024.5043266,-070.1489600
-024.5043131,-070.1489587
-024.5042985,-070.1489568
-024.5042852,-070.1489550
-024.5042733,-070.1489539
-024.5042612,-070.1489519
-024.5042485,-070.1489521
-024.5042350,-070.1489543
-024.5042234,-070.1489553
-024.5042106,-070.1489559
-024.5041973,-070.1489540
-024.5041844,-070.1489536
-024.5041736,-070.1489512
-024.5041600,-070.1489491
-024.5041468,-070.1489469
-024.5041338,-070.1489451
-024.5041220,-070.1489463
-024.5041101,-070.1489465
-024.5040958,-070.1489461
-024.5040838,-070.1489459
-024.5040709,-070.1489453
-024.5040583,-070.1489454
-024.5040455,-070.1489468
-024.5040341,-070.1489444
-024.5040214,-070.1489428
-024.5040091,-070.1489432
-024.5039971,-070.1489407
-024.5039849,-070.1489388
-024.5039713,-070.1489392
-024.5039582,-070.1489367
-024.5039443,-070.1489356
-024.5039316,-070.1489328
-024.5039177,-070.1489323
-024.5039074,-070.1489315
-024.5038956,-070.1489345
-024.5038852,-070.1489355
-024.5038736,-070.1489351
-024.5038599,-070.1489360
-024.5038480,-070.1489383
-024.5038365,-070.1489395
-024.5038232,-070.1489387
-024.5038108,-070.1489393
-024.5037980,-070.1489367
-024.5037863,-070.1489363
-024.5037753,-070.1489355
-024.5037621,-070.1489329
-024.5037483,-070.1489331
-024.5037356,-070.1489321
-024.5037229,-070.1489313
-024.5037104,-070.1489314
-024.5036960,-070.1489317
-024.5036825,-070.1489300
-024.5036704,-070.1489292
-024.5036574,-070.1489272
-024.5036445,-070.1489250
-024.5036314,-070.1489232
-024.5036184,-070.1489227
-024.5036045,-070.1489223
-024.5035915,-070.1489211
-024.5035779,-070.1489218
-024.5035647,-070.1489227
-024.5035502,-070.1489228
-024.5035382,-070.1489212
-024.5035251,-070.1489197
-024.5035115,-070.1489188
-024.5034975,-070.1489177
-024.5034841,-070.1489162
-024.5034710,-070.1489159
-024.5034584,-070.1489177
-024.5034467,-070.1489186
-024.5034332,-070.1489192
-024.5034200,-070.1489189
-024.5034073,-070.1489180
-024.5033943,-070.1489168
-024.5033808,-070.1489160
-024.5033680,-070.1489155
-024.5033551,-070.1489167
-024.5033430,-070.1489183
-024.5033301,-070.1489186
-024.5033172,-070.1489168
-024.5033033,-070.1489148
-024.5032924,-070.1489128
-024.5032796,-070.1489128
-024.5032659,-070.1489126
-024.5032524,-070.1489129
-024.5032411,-070.1489128
-024.5032282,-070.1489101
-024.5032156,-070.1489077
-024.5032019,-070.1489072
-024.5031887,-070.1489079
-024.5031768,-070.1489091
-024.5031650,-070.1489105
-024.5031522,-070.1489122
-024.5031411,-070.1489127
-024.5031268,-070.1489123
-024.5031128,-070.1489123
-024.5030980,-070.1489108
-024.5030842,-070.1489094
-024.5030726,-070.1489096
-024.5030586,-070.1489072
-024.5030451,-070.1489051
-024.5030327,-070.1489040
-024.5030190,-070.1489027
-024.5030051,-070.1489022
-024.5029922,-070.1489024
-024.5029798,-070.1489022
-024.5029671,-070.1489019
-024.5029549,-070.1489014
-024.5029414,-070.1489006
-024.5029304,-070.1489010
-024.5029184,-070.1488995
-024.5029061,-070.1488994
-024.5028916,-070.1489017
-024.5028788,-070.1489024
-024.5028684,-070.1489003
-024.5028556,-070.1488995
-024.5028433,-070.1488978
-024.5028322,-070.1488963
-024.5028197,-070.1488961
-024.5028051,-070.1488965
-024.5027952,-070.1488972
-024.5027836,-070.1488979
-024.5027702,-070.1488975
-024.5027571,-070.1488953
-024.5027454,-070.1488925
-024.5027313,-070.1488903
-024.5027183,-070.1488889
-024.5027073,-070.1488868
-024.5026942,-070.1488865
-024.5026817,-070.1488849
-024.5026690,-070.1488836
-024.5026577,-070.1488843
-024.5026445,-070.1488824
-024.5026301,-070.1488822
-024.5026173,-070.1488822
-024.5026074,-070.1488801
-024.5025951,-070.1488783
-024.5025831,-070.1488786
-024.5025690,-070.1488794
-024.5025565,-070.1488789
-024.5025434,-070.1488786
-024.5025318,-070.1488764
-024.5025201,-070.1488749
-024.5025065,-070.1488748
-024.5024947,-070.1488739
-024.5024799,-070.1488731
-024.5024674,-070.1488727
-024.5024535,-070.1488730
-024.5024418,-070.1488720
-024.5024278,-070.1488716
-024.5024149,-070.1488700
-024.5024009,-070.1488680
-024.5023886,-070.1488661
-024.5023757,-070.1488653
-024.5023625,-070.1488635
-024.5023490,-070.1488619
-024.5023352,-070.1488593
-024.5023232,-070.1488573
-024.5023103,-070.1488559
-024.5022976,-070.1488559
-024.5022847,-070.1488564
-024.5022728,-070.1488565
-024.5022611,-070.1488564
-024.5022488,-070.1488565
-024.5022354,-070.1488566
-024.5022229,-070.1488574
-024.5022118,-070.1488571
-024.5021990,-070.1488585
-024.5021854,-070.1488588
-024.5021726,-070.1488569
-024.5021600,-070.1488550
-024.5021470,-070.1488530
-024.5021343,-070.1488506
-024.5021211,-070.1488482
-024.5021062,-070.1488464
-024.5020931,-070.1488457
-024.5020796,-070.1488442
-024.5020693,-070.1488419
-024.5020573,-070.1488399
-024.5020450,-070.1488387
-024.5020321,-070.1488382
-024.5020194,-070.1488356
-024.5020060,-070.1488345
-024.5019917,-070.1488338
-024.5019796,-070.1488325
-024.5019694,-070.1488319
-024.5019578,-070.1488306
-024.5019452,-070.1488281
-024.5019344,-070.1488271
-024.5019227,-070.1488255
-024.5019123,-070.1488240
-024.5018994,-070.1488237
-024.5018872,-070.1488221
-024.5018748,-070.1488200
-024.5018615,-070.1488190
-024.5018499,-070.1488189
-024.5018379,-070.1488184
-024.5018269,-070.1488189
-024.5018151,-070.1488178
-024.5018039,-070.1488147
-024.5017917,-070.1488113
-024.5017814,-070.1488102
-024.5017703,-070.1488081
-024.5017590,-070.1488068
-024.5017477,-070.1488052
-024.5017370,-070.1488032
-024.5017257,-070.1488016
-024.5017136,-070.1488007
-024.5017019,-070.1488011
-024.5016893,-070.1487999
-024.5016761,-070.1487990
-024.5016637,-070.1487983
-024.5016529,-070.1487992
-024.5016408,-070.1488005
-024.5016288,-070.1488011
-024.5016163,-070.1488019
